attendance_pct,behavior_pct,SEM7,dropout_score,CURR_SEM,SEM2,past_count,INTERNAL_MARKS,SEM8,performance_overall,DEPT,RNO,performance_trend,prev_att,TOTAL_DAYS_CURR,risk_label,S.NO,EMAIL,risk_score,performance_label,BEHAVIOR_SCORE_10,past_avg,SEM6,SEM1,MENTOR_EMAIL,YEAR,internal_pct,ATTENDED_DAYS_CURR,MENTOR,SEM4,SEM3,present_att,dropout_label,NAME,PREV_ATTENDANCE_PERC,SEM5
86.03,72.0,,14.75,7.0,82.0,6,28.0,0.0,86.99,CSE(AI),26G31A5723,-16.2,52.0,89.0,low,924.0,vikram.chatterjee768@gmail.com,13.01,high,7.2,84.97,81.8,77.0,prof..shreya.nair93@gmail.com,4.0,93.33,87.0,Prof. Shreya Nair,99.0,72.0,97.75,low,Vikram Chatterjee,52.0,98.0
79.72,40.0,,24.74,7.0,80.0,6,22.0,0.0,76.56,CSE,26G31B3355,-15.8,75.0,83.0,low,925.0,sneha.kumar733@gmail.com,23.44,high,4.0,81.2,81.2,74.0,prof..divya.srivastava50@gmail.com,4.0,73.33,72.0,Prof. Divya Srivastava,83.0,72.0,86.75,low,Sneha Kumar,75.0,97.0
62.81,59.0,62.0,38.87,8.0,86.0,7,11.0,,61.32,CDS,26G31B8499,-16.2,50.0,94.0,low,926.0,ritika.chatterjee662@gmail.com,38.68,medium,5.9,75.89,78.2,80.0,prof..priya.sharma37@gmail.com,4.0,36.67,63.0,Prof. Priya Sharma,93.0,61.0,67.02,low,Ritika Chatterjee,50.0,71.0
52.83,83.0,82.0,43.98,8.0,61.0,7,10.0,,59.13,ECE,26G31B4164,9.2,60.0,99.0,normal,927.0,swati.sharma362@gmail.com,40.87,medium,8.3,74.11,72.8,57.0,dr..anil.singh28@gmail.com,4.0,33.33,46.0,Dr. Anil Singh,78.0,85.0,46.46,medium,Swati Sharma,60.0,83.0
79.49,52.0,81.0,27.95,8.0,48.0,7,13.0,,61.85,EEE,26G31A2483,14.4,63.0,118.0,low,928.0,avni.dutta469@gmail.com,38.15,medium,5.2,68.66,66.6,91.0,prof..meera.desai71@gmail.com,4.0,43.33,104.0,Prof. Meera Desai,61.0,74.0,88.14,low,Avni Dutta,63.0,59.0
78.82,76.0,58.0,26.45,8.0,78.0,7,12.0,,61.51,MECH,26G31A8934,-11.4,44.0,120.0,low,929.0,deepak.malhotra215@gmail.com,38.49,medium,7.6,67.77,69.4,67.0,prof..divya.srivastava63@gmail.com,4.0,40.0,107.0,Prof. Divya Srivastava,75.0,72.0,89.17,low,Deepak Malhotra,44.0,55.0
81.17,96.0,,21.08,7.0,58.0,6,15.0,0.0,69.48,CIVIL,26G31B5582,-22.0,41.0,95.0,low,930.0,amit.dasgupta696@gmail.com,30.52,medium,9.6,75.0,75.0,81.0,dr..vikram.reddy62@gmail.com,4.0,50.0,86.0,Dr. Vikram Reddy,53.0,86.0,90.53,low,Amit Dasgupta,41.0,97.0
58.27,65.0,47.0,37.01,8.0,82.0,7,27.0,,72.52,CSE(AI),26G31A4847,-23.4,82.0,95.0,low,931.0,vinod.saxena633@gmail.com,27.48,high,6.5,67.06,70.4,81.0,prof..isha.mishra71@gmail.com,4.0,90.0,48.0,Prof. Isha Mishra,77.0,47.0,50.53,low,Vinod Saxena,82.0,65.0
81.11,37.0,81.0,22.57,8.0,50.0,7,30.0,,78.77,CSE,26G31A4045,13.4,58.0,117.0,low,932.0,swati.saxena533@gmail.com,21.23,high,3.7,69.51,67.6,81.0,dr..rajesh.kumar19@gmail.com,4.0,100.0,110.0,Dr. Rajesh Kumar,79.0,45.0,94.02,low,Swati Saxena,58.0,83.0
85.8,52.0,,20.52,7.0,99.0,6,24.0,0.0,70.59,CDS,26G31A5447,6.4,56.0,116.0,low,933.0,arjun.desai766@gmail.com,29.41,high,5.2,62.23,62.4,55.0,prof..anjali.menon48@gmail.com,4.0,80.0,115.0,Prof. Anjali Menon,56.0,45.0,99.14,low,Arjun Desai,56.0,56.0
61.55,85.0,41.0,36.63,8.0,60.0,7,15.0,,62.44,ECE,26G31A1510,-31.4,92.0,99.0,low,934.0,nisha.chatterjee933@gmail.com,37.56,medium,8.5,67.91,72.4,80.0,prof..priya.sharma76@gmail.com,4.0,50.0,49.0,Prof. Priya Sharma,96.0,73.0,49.49,low,Nisha Chatterjee,92.0,53.0
92.31,61.0,78.0,11.72,8.0,40.0,7,30.0,,84.7,EEE,26G31B4636,2.8,93.0,88.0,low,935.0,avni.bhatnagar409@gmail.com,15.3,high,6.1,75.6,75.2,74.0,prof..meera.desai18@gmail.com,4.0,100.0,85.0,Prof. Meera Desai,83.0,93.0,96.59,low,Avni Bhatnagar,93.0,86.0
84.73,95.0,,18.15,7.0,60.0,6,22.0,0.0,67.96,MECH,26G31A6303,-1.0,72.0,84.0,low,936.0,kriti.desai737@gmail.com,32.04,medium,9.5,57.0,57.0,49.0,dr..vikram.reddy32@gmail.com,4.0,73.33,73.0,Dr. Vikram Reddy,46.0,72.0,86.9,low,Kriti Desai,72.0,58.0
83.85,79.0,,19.39,7.0,56.0,6,21.0,0.0,72.63,CIVIL,26G31A6582,4.2,83.0,92.0,low,937.0,arjun.dutta815@gmail.com,27.37,high,7.9,70.2,70.2,64.0,prof..kavya.pillai25@gmail.com,4.0,70.0,78.0,Prof. Kavya Pillai,87.0,78.0,84.78,low,Arjun Dutta,83.0,66.0
85.32,58.0,,21.66,7.0,61.0,6,18.0,0.0,67.8,CSE(AI),26G31B8913,-0.8,68.0,120.0,low,938.0,aryan.joshi516@gmail.com,32.2,medium,5.8,68.2,68.2,95.0,prof..anjali.menon41@gmail.com,4.0,60.0,113.0,Prof. Anjali Menon,51.0,65.0,94.17,low,Aryan Joshi,68.0,69.0
74.99,77.0,,27.88,7.0,57.0,6,17.0,0.0,63.4,CSE,26G31A4583,-17.4,72.0,90.0,low,939.0,ashok.bajaj173@gmail.com,36.6,medium,7.7,62.6,62.6,80.0,prof..meera.desai45@gmail.com,4.0,56.67,68.0,Prof. Meera Desai,49.0,47.0,75.56,low,Ashok Bajaj,72.0,80.0
67.63,37.0,69.0,34.6,8.0,77.0,7,20.0,,70.44,CDS,26G31B7890,-9.2,92.0,103.0,low,940.0,nikhil.mishra600@gmail.com,29.56,high,3.7,76.89,78.2,81.0,prof..isha.mishra52@gmail.com,4.0,66.67,67.0,Prof. Isha Mishra,78.0,80.0,65.05,low,Nikhil Mishra,92.0,75.0
72.83,95.0,,26.22,7.0,73.0,6,18.0,0.0,70.17,ECE,26G31A5725,-1.0,77.0,111.0,low,941.0,rahul.saxena772@gmail.com,29.83,high,9.5,73.0,73.0,73.0,prof..ritika.malhotra19@gmail.com,4.0,60.0,76.0,Prof. Ritika Malhotra,73.0,72.0,68.47,low,Rahul Saxena,77.0,74.0
70.82,23.0,82.0,33.17,8.0,70.0,7,27.0,,68.54,EEE,26G31A6817,26.2,42.0,85.0,low,942.0,harish.pillai915@gmail.com,31.46,medium,2.3,59.54,55.8,56.0,dr..rohan.kapoor40@gmail.com,4.0,90.0,73.0,Dr. Rohan Kapoor,49.0,46.0,85.88,low,Harish Pillai,42.0,58.0
48.26,69.0,,42.95,7.0,89.0,6,28.0,0.0,73.89,MECH,26G31B1033,6.4,41.0,95.0,low,943.0,ajay.kumar791@gmail.com,26.11,high,6.9,70.4,70.4,64.0,dr..sanjay.joshi13@gmail.com,4.0,93.33,45.0,Dr. Sanjay Joshi,62.0,73.0,47.37,medium,Ajay Kumar,41.0,64.0
80.17,69.0,,22.41,7.0,91.0,6,23.0,0.0,72.98,CIVIL,26G31B9259,17.0,80.0,99.0,low,944.0,swati.rao271@gmail.com,27.02,high,6.9,69.0,69.0,65.0,prof..kavya.pillai91@gmail.com,4.0,76.67,81.0,Prof. Kavya Pillai,59.0,78.0,81.82,low,Swati Rao,80.0,52.0
84.5,74.0,42.0,18.53,8.0,80.0,7,23.0,,75.63,CSE(AI),26G31B9996,-35.6,80.0,118.0,low,945.0,ritika.mishra867@gmail.com,24.37,high,7.4,72.51,77.6,84.0,dr..harish.rao46@gmail.com,4.0,76.67,103.0,Dr. Harish Rao,77.0,72.0,87.29,low,Ritika Mishra,80.0,75.0
79.16,11.0,66.0,32.62,8.0,73.0,7,11.0,,59.42,CSE,26G31A5324,-7.0,66.0,109.0,normal,946.0,mahesh.sinha878@gmail.com,40.58,medium,1.1,72.0,73.0,72.0,prof..anjali.menon66@gmail.com,4.0,36.67,101.0,Prof. Anjali Menon,84.0,51.0,92.66,low,Mahesh Sinha,66.0,85.0
48.02,57.0,83.0,46.19,8.0,81.0,7,21.0,,68.52,CDS,26G31A4959,9.4,48.0,92.0,low,947.0,priya.menon167@gmail.com,31.48,medium,5.7,74.94,73.6,85.0,prof..anjali.menon15@gmail.com,4.0,70.0,43.0,Prof. Anjali Menon,67.0,54.0,46.74,medium,Priya Menon,48.0,81.0
54.57,13.0,69.0,45.15,8.0,96.0,7,27.0,,67.59,ECE,26G31B3055,6.4,68.0,120.0,low,948.0,harsha.srivastava611@gmail.com,32.41,medium,1.3,63.51,62.6,61.0,prof..isha.mishra32@gmail.com,4.0,90.0,68.0,Prof. Isha Mishra,42.0,63.0,56.67,medium,Harsha Srivastava,68.0,51.0
77.38,36.0,,26.43,7.0,74.0,6,24.0,0.0,76.41,EEE,26G31B3328,5.0,95.0,115.0,low,949.0,ananya.pillai728@gmail.com,23.59,high,3.6,78.0,78.0,99.0,prof..priya.sharma65@gmail.com,4.0,80.0,90.0,Prof. Priya Sharma,76.0,68.0,78.26,low,Ananya Pillai,95.0,73.0
60.43,46.0,61.0,40.8,8.0,86.0,7,19.0,,60.18,MECH,26G31A5160,1.6,41.0,97.0,low,950.0,anjali.srivastava351@gmail.com,39.82,medium,4.6,59.63,59.4,47.0,prof..kavya.pillai37@gmail.com,4.0,63.33,66.0,Prof. Kavya Pillai,41.0,78.0,68.04,medium,Anjali Srivastava,41.0,45.0
75.2,32.0,72.0,30.25,8.0,99.0,7,17.0,,71.08,CIVIL,26G31A5687,-9.8,45.0,100.0,low,951.0,vivek.dutta790@gmail.com,28.92,high,3.2,82.4,81.8,86.0,dr..rohan.kapoor80@gmail.com,4.0,56.67,90.0,Dr. Rohan Kapoor,73.0,78.0,90.0,low,Vivek Dutta,45.0,87.0
89.11,43.0,92.0,21.42,8.0,87.0,7,15.0,,65.03,CSE(AI),26G31A1317,26.8,87.0,81.0,low,952.0,varun.agarwal565@gmail.com,34.97,medium,4.3,69.03,65.2,42.0,prof..anjali.menon82@gmail.com,4.0,50.0,78.0,Prof. Anjali Menon,66.0,70.0,96.3,low,Varun Agarwal,87.0,61.0
84.5,37.0,76.0,25.56,8.0,74.0,7,13.0,,63.81,CSE,26G31A4507,4.0,54.0,91.0,low,953.0,ria.iyer292@gmail.com,36.19,medium,3.7,72.57,72.0,79.0,prof..divya.srivastava42@gmail.com,4.0,43.33,91.0,Prof. Divya Srivastava,55.0,95.0,100.0,low,Ria Iyer,54.0,57.0
66.97,41.0,77.0,32.91,8.0,80.0,7,24.0,,76.65,CDS,26G31A6553,-4.8,74.0,83.0,low,954.0,diya.chatterjee373@gmail.com,23.35,high,4.1,81.11,81.8,70.0,dr..rohan.kapoor72@gmail.com,4.0,80.0,57.0,Dr. Rohan Kapoor,97.0,91.0,68.67,low,Diya Chatterjee,74.0,71.0
78.99,44.0,,22.82,7.0,88.0,6,29.0,0.0,82.15,ECE,26G31B9767,4.2,41.0,97.0,low,955.0,zara.rao957@gmail.com,17.85,high,4.4,78.2,78.2,80.0,prof..divya.srivastava52@gmail.com,4.0,96.67,92.0,Prof. Divya Srivastava,95.0,54.0,94.85,low,Zara Rao,41.0,74.0
83.0,87.0,58.0,20.45,8.0,53.0,7,17.0,,69.23,EEE,26G31B6893,-15.0,46.0,100.0,low,956.0,sneha.mishra680@gmail.com,30.77,medium,8.7,70.86,73.0,84.0,prof..isha.mishra43@gmail.com,4.0,56.67,93.0,Prof. Isha Mishra,74.0,82.0,93.0,low,Sneha Mishra,46.0,72.0
85.09,68.0,58.0,18.59,8.0,63.0,7,26.0,,74.08,MECH,26G31A3725,-6.8,53.0,91.0,low,957.0,varun.kapoor904@gmail.com,25.92,high,6.8,63.83,64.8,68.0,prof..priya.sharma24@gmail.com,4.0,86.67,88.0,Prof. Priya Sharma,40.0,77.0,96.7,low,Varun Kapoor,53.0,76.0
83.42,74.0,60.0,24.12,8.0,65.0,7,11.0,,59.27,CIVIL,26G31B6951,-4.8,89.0,107.0,normal,958.0,ria.das933@gmail.com,40.73,medium,7.4,64.11,64.8,61.0,dr..anil.singh69@gmail.com,4.0,36.67,89.0,Dr. Anil Singh,68.0,57.0,83.18,low,Ria Das,89.0,73.0
80.06,32.0,,28.04,7.0,71.0,6,18.0,0.0,65.21,CSE(AI),26G31A7452,-15.8,62.0,101.0,low,959.0,rohan.chatterjee147@gmail.com,34.79,medium,3.2,67.2,67.2,56.0,dr..suresh.iyer45@gmail.com,4.0,60.0,93.0,Dr. Suresh Iyer,60.0,66.0,92.08,low,Rohan Chatterjee,62.0,83.0
53.53,24.0,92.0,46.3,8.0,83.0,7,20.0,,65.03,CSE,26G31A9280,23.8,76.0,113.0,low,960.0,rajesh.das370@gmail.com,34.97,medium,2.4,71.6,68.2,81.0,dr..rajesh.kumar81@gmail.com,4.0,66.67,58.0,Dr. Rajesh Kumar,53.0,51.0,51.33,medium,Rajesh Das,76.0,73.0
68.9,16.0,72.0,38.47,8.0,76.0,7,14.0,,60.28,CDS,26G31B5430,2.0,74.0,100.0,low,961.0,kavya.bhatnagar192@gmail.com,39.72,medium,1.6,70.29,70.0,75.0,prof..priya.sharma80@gmail.com,4.0,46.67,75.0,Prof. Priya Sharma,83.0,49.0,75.0,low,Kavya Bhatnagar,74.0,67.0
61.91,31.0,,39.23,7.0,69.0,6,22.0,0.0,67.84,ECE,26G31B3858,28.0,45.0,104.0,low,962.0,pooja.gupta940@gmail.com,32.16,medium,3.1,70.0,70.0,98.0,dr..sanjay.joshi21@gmail.com,4.0,73.33,74.0,Dr. Sanjay Joshi,72.0,69.0,71.15,low,Pooja Gupta,45.0,42.0
82.43,65.0,66.0,22.41,8.0,82.0,7,18.0,,70.56,EEE,26G31B9868,-9.2,73.0,105.0,low,963.0,anjali.dasgupta720@gmail.com,29.44,high,6.5,73.89,75.2,71.0,dr..nitin.verma67@gmail.com,4.0,60.0,92.0,Dr. Nitin Verma,83.0,47.0,87.62,low,Anjali Dasgupta,73.0,93.0
68.94,89.0,81.0,27.58,8.0,92.0,7,23.0,,75.8,MECH,26G31B4958,5.8,49.0,85.0,low,964.0,sanjay.bhat677@gmail.com,24.2,high,8.9,76.03,75.2,80.0,dr..rohan.kapoor57@gmail.com,4.0,76.67,61.0,Dr. Rohan Kapoor,83.0,54.0,71.76,low,Sanjay Bhat,49.0,67.0
74.87,60.0,77.0,30.1,8.0,89.0,7,12.0,,63.7,CIVIL,26G31B6572,2.4,76.0,90.0,low,965.0,aarav.srivastava560@gmail.com,36.3,medium,6.0,74.94,74.6,89.0,prof..anjali.menon88@gmail.com,4.0,40.0,69.0,Prof. Anjali Menon,56.0,60.0,76.67,low,Aarav Srivastava,76.0,79.0
53.81,56.0,76.0,40.21,8.0,79.0,7,26.0,,76.16,CSE(AI),26G31A6743,-3.0,68.0,89.0,low,966.0,zara.chopra519@gmail.com,23.84,high,5.6,78.57,79.0,69.0,dr..anil.singh91@gmail.com,4.0,86.67,44.0,Dr. Anil Singh,79.0,72.0,49.44,medium,Zara Chopra,68.0,96.0
71.67,40.0,81.0,34.2,8.0,57.0,7,15.0,,60.88,CSE,26G31A4028,17.2,93.0,97.0,low,967.0,rajesh.sinha153@gmail.com,39.12,medium,4.0,66.26,63.8,79.0,dr..sanjay.joshi99@gmail.com,4.0,50.0,68.0,Dr. Sanjay Joshi,70.0,68.0,70.1,low,Rajesh Sinha,93.0,45.0
84.31,52.0,,25.95,7.0,47.0,6,10.0,0.0,57.75,CDS,26G31B3554,9.0,84.0,91.0,normal,968.0,nikhil.kumar272@gmail.com,42.25,medium,5.2,65.0,65.0,71.0,dr..vikram.reddy80@gmail.com,4.0,33.33,81.0,Dr. Vikram Reddy,94.0,57.0,89.01,low,Nikhil Kumar,84.0,56.0
70.95,69.0,84.0,30.94,8.0,67.0,7,12.0,,68.58,ECE,26G31B8384,2.2,45.0,103.0,low,969.0,sandeep.joshi807@gmail.com,31.42,medium,6.9,84.97,81.8,85.0,dr..rajesh.kumar28@gmail.com,4.0,40.0,81.0,Dr. Rajesh Kumar,99.0,80.0,78.64,low,Sandeep Joshi,45.0,98.0
71.34,89.0,,29.85,7.0,70.0,6,12.0,0.0,63.75,EEE,26G31B2761,-1.8,42.0,114.0,low,970.0,varun.chopra125@gmail.com,36.25,medium,8.9,73.2,73.2,70.0,prof..priya.sharma97@gmail.com,4.0,40.0,88.0,Prof. Priya Sharma,66.0,85.0,77.19,low,Varun Chopra,42.0,75.0
73.2,86.0,,25.73,7.0,71.0,6,20.0,0.0,74.1,MECH,26G31A7991,-20.2,43.0,115.0,low,971.0,amit.srivastava979@gmail.com,25.9,high,8.6,77.63,77.8,79.0,dr..sanjay.joshi88@gmail.com,4.0,66.67,92.0,Dr. Sanjay Joshi,61.0,79.0,80.0,low,Amit Srivastava,43.0,98.0
74.95,44.0,,26.61,7.0,57.0,6,26.0,0.0,78.74,CIVIL,26G31A1155,5.6,43.0,113.0,low,972.0,sakshi.kapoor385@gmail.com,21.26,high,4.4,78.6,78.6,94.0,prof..ritika.malhotra17@gmail.com,4.0,86.67,100.0,Prof. Ritika Malhotra,79.0,90.0,88.5,low,Sakshi Kapoor,43.0,73.0
59.96,31.0,,39.87,7.0,70.0,6,24.0,0.0,69.84,CSE(AI),26G31A8454,-3.4,58.0,116.0,low,973.0,siddharth.nair337@gmail.com,30.16,medium,3.1,70.6,70.6,84.0,dr..anil.singh21@gmail.com,4.0,80.0,75.0,Dr. Anil Singh,43.0,82.0,64.66,low,Siddharth Nair,58.0,74.0
74.55,86.0,80.0,28.8,8.0,76.0,7,11.0,,60.23,CSE,26G31B9975,14.6,82.0,89.0,low,974.0,ritika.bajaj793@gmail.com,39.77,medium,8.6,67.49,65.4,61.0,prof..isha.mishra45@gmail.com,4.0,36.67,63.0,Prof. Isha Mishra,52.0,76.0,70.79,low,Ritika Bajaj,82.0,62.0
53.36,46.0,,46.98,7.0,63.0,6,13.0,0.0,57.0,CDS,26G31B1188,16.4,61.0,90.0,normal,975.0,amit.reddy385@gmail.com,43.0,medium,4.6,67.4,67.4,72.0,dr..anil.singh75@gmail.com,4.0,43.33,47.0,Dr. Anil Singh,75.0,76.0,52.22,medium,Amit Reddy,61.0,51.0
76.14,87.0,,23.56,7.0,99.0,6,21.0,0.0,73.99,ECE,26G31B2894,2.6,65.0,108.0,low,976.0,zara.rao429@gmail.com,26.01,high,8.7,74.43,74.6,78.0,prof..anjali.menon76@gmail.com,4.0,70.0,84.0,Prof. Anjali Menon,40.0,83.0,77.78,low,Zara Rao,65.0,72.0
76.99,44.0,73.0,28.17,8.0,62.0,7,20.0,,68.11,EEE,26G31A4590,5.0,87.0,104.0,low,977.0,ajay.reddy301@gmail.com,31.89,medium,4.4,68.71,68.0,79.0,dr..rajesh.kumar87@gmail.com,4.0,66.67,82.0,Dr. Rajesh Kumar,78.0,65.0,78.85,low,Ajay Reddy,87.0,56.0
84.3,52.0,,19.57,7.0,82.0,6,25.0,0.0,79.65,MECH,26G31B6912,-0.2,79.0,115.0,low,978.0,meera.sharma934@gmail.com,20.35,high,5.2,78.8,78.8,72.0,dr..rajesh.kumar54@gmail.com,4.0,83.33,104.0,Dr. Rajesh Kumar,78.0,83.0,90.43,low,Meera Sharma,79.0,79.0
81.06,59.0,,26.52,7.0,74.0,6,12.0,0.0,61.31,CIVIL,26G31A5628,17.4,41.0,92.0,low,979.0,tanvi.dutta136@gmail.com,38.69,medium,5.9,68.4,68.4,72.0,dr..suresh.iyer65@gmail.com,4.0,40.0,88.0,Dr. Suresh Iyer,67.0,78.0,95.65,low,Tanvi Dutta,41.0,51.0
89.43,51.0,92.0,16.69,8.0,64.0,7,24.0,,77.99,CSE(AI),26G31A6061,18.6,95.0,90.0,low,980.0,rohan.mishra279@gmail.com,22.01,high,5.1,76.06,73.4,79.0,dr..rohan.kapoor15@gmail.com,4.0,80.0,84.0,Dr. Rohan Kapoor,90.0,79.0,93.33,low,Rohan Mishra,95.0,55.0
79.22,44.0,,25.8,7.0,48.0,6,20.0,0.0,72.48,CSE,26G31B8039,-0.2,73.0,93.0,low,981.0,harish.bansal561@gmail.com,27.52,high,4.4,76.8,76.8,92.0,dr..anil.singh35@gmail.com,4.0,66.67,80.0,Dr. Anil Singh,79.0,88.0,86.02,low,Harish Bansal,73.0,77.0
65.88,94.0,92.0,30.49,8.0,81.0,7,17.0,,73.21,CDS,26G31A6397,10.2,54.0,95.0,low,982.0,sandeep.rao788@gmail.com,26.79,high,9.4,83.26,81.8,99.0,dr..rohan.kapoor91@gmail.com,4.0,56.67,62.0,Dr. Rohan Kapoor,64.0,73.0,65.26,low,Sandeep Rao,54.0,92.0
82.89,61.0,,22.6,7.0,45.0,6,22.0,0.0,67.18,ECE,26G31A1934,-15.6,93.0,83.0,low,983.0,celina.sharma515@gmail.com,32.82,medium,6.1,59.4,59.4,58.0,dr..sanjay.joshi88@gmail.com,4.0,73.33,69.0,Dr. Sanjay Joshi,53.0,66.0,83.13,low,Celina Sharma,93.0,75.0
69.2,36.0,85.0,32.5,8.0,47.0,7,24.0,,73.45,EEE,26G31B2830,12.2,89.0,82.0,low,984.0,vikram.menon571@gmail.com,26.55,high,3.6,74.54,72.8,89.0,dr..sanjay.joshi68@gmail.com,4.0,80.0,56.0,Dr. Sanjay Joshi,72.0,77.0,68.29,low,Vikram Menon,89.0,79.0
92.62,69.0,60.0,15.36,8.0,84.0,7,17.0,,70.51,MECH,26G31B2623,-14.4,89.0,101.0,low,985.0,meera.mishra349@gmail.com,29.49,high,6.9,72.34,74.4,79.0,prof..priya.sharma73@gmail.com,4.0,56.67,98.0,Prof. Priya Sharma,59.0,81.0,97.03,low,Meera Mishra,89.0,69.0
68.37,95.0,83.0,26.26,8.0,62.0,7,28.0,,78.25,CIVIL,26G31A7491,14.6,61.0,96.0,low,986.0,aarav.pillai428@gmail.com,21.75,high,9.5,70.49,68.4,41.0,dr..rohan.kapoor22@gmail.com,4.0,93.33,64.0,Dr. Rohan Kapoor,90.0,82.0,66.67,low,Aarav Pillai,61.0,67.0
73.33,34.0,,32.01,7.0,77.0,6,18.0,0.0,67.0,CSE(AI),26G31A6993,-8.4,43.0,105.0,low,987.0,vikram.joshi104@gmail.com,33.0,medium,3.4,72.6,72.6,82.0,dr..harish.rao55@gmail.com,4.0,60.0,92.0,Dr. Harish Rao,55.0,68.0,87.62,low,Vikram Joshi,43.0,81.0
63.98,40.0,85.0,37.04,8.0,83.0,7,20.0,,69.14,CSE,26G31A7160,11.4,73.0,91.0,low,988.0,esha.pillai746@gmail.com,30.86,medium,4.0,75.09,73.6,56.0,dr..rajesh.kumar69@gmail.com,4.0,66.67,59.0,Dr. Rajesh Kumar,99.0,45.0,64.84,low,Esha Pillai,73.0,84.0
79.08,81.0,,22.98,7.0,68.0,6,18.0,0.0,71.71,CDS,26G31A7779,-1.4,59.0,110.0,low,989.0,anjali.singh727@gmail.com,28.29,high,8.1,75.6,75.6,70.0,prof..priya.sharma36@gmail.com,4.0,60.0,93.0,Prof. Priya Sharma,82.0,81.0,84.55,low,Anjali Singh,59.0,77.0
50.97,33.0,75.0,51.45,8.0,63.0,7,11.0,,49.82,ECE,26G31B6941,18.6,60.0,104.0,normal,990.0,simran.bhatnagar495@gmail.com,50.18,poor,3.3,59.06,56.4,52.0,prof..kavya.pillai75@gmail.com,4.0,36.67,53.0,Prof. Kavya Pillai,82.0,43.0,50.96,medium,Simran Bhatnagar,60.0,42.0
60.26,29.0,67.0,42.27,8.0,59.0,7,15.0,,63.7,EEE,26G31B4495,-11.0,79.0,96.0,low,991.0,sakshi.gupta723@gmail.com,36.3,medium,2.9,76.43,78.0,76.0,prof..shreya.nair36@gmail.com,4.0,50.0,57.0,Prof. Shreya Nair,82.0,95.0,59.38,medium,Sakshi Gupta,79.0,78.0
55.4,24.0,,47.63,7.0,62.0,6,16.0,0.0,54.81,MECH,26G31A4298,2.6,90.0,80.0,normal,992.0,aryan.saxena836@gmail.com,45.19,medium,2.4,58.6,58.6,47.0,prof..priya.sharma25@gmail.com,4.0,53.33,40.0,Prof. Priya Sharma,52.0,76.0,50.0,medium,Aryan Saxena,90.0,56.0
74.92,59.0,75.0,28.97,8.0,82.0,7,17.0,,66.29,CIVIL,26G31A8199,5.6,78.0,114.0,low,993.0,simran.joshi296@gmail.com,33.71,medium,5.9,70.2,69.4,44.0,dr..vikram.reddy87@gmail.com,4.0,56.67,87.0,Dr. Vikram Reddy,67.0,88.0,76.32,low,Simran Joshi,78.0,66.0
96.2,86.0,84.0,8.94,8.0,63.0,7,27.0,,76.33,CSE(AI),26G31B3098,26.6,88.0,90.0,low,994.0,sakshi.chopra180@gmail.com,23.67,high,8.6,61.2,57.4,52.0,prof..shreya.nair58@gmail.com,4.0,90.0,90.0,Prof. Shreya Nair,53.0,43.0,100.0,low,Sakshi Chopra,88.0,76.0
83.5,58.0,81.0,20.35,8.0,54.0,7,23.0,,77.12,CSE,26G31A9812,4.2,81.0,107.0,low,995.0,priya.malhotra193@gmail.com,22.88,high,5.8,77.4,76.8,97.0,dr..anil.singh14@gmail.com,4.0,76.67,94.0,Dr. Anil Singh,84.0,87.0,87.85,low,Priya Malhotra,81.0,62.0
90.71,93.0,53.0,11.81,8.0,78.0,7,24.0,,79.21,CDS,26G31B1999,-24.4,70.0,108.0,low,996.0,bhavna.gupta473@gmail.com,20.79,high,9.3,73.91,77.4,82.0,dr..vikram.reddy85@gmail.com,4.0,80.0,104.0,Dr. Vikram Reddy,55.0,95.0,96.3,low,Bhavna Gupta,70.0,77.0
45.88,80.0,65.0,42.36,8.0,44.0,7,30.0,,78.47,ECE,26G31A5854,-12.2,48.0,99.0,low,997.0,vinod.malhotra110@gmail.com,21.53,high,8.0,75.17,77.2,71.0,prof..kavya.pillai98@gmail.com,4.0,100.0,40.0,Prof. Kavya Pillai,97.0,74.0,40.4,medium,Vinod Malhotra,48.0,98.0
43.34,50.0,73.0,52.58,8.0,48.0,7,15.0,,59.39,EEE,26G31A3646,2.6,47.0,104.0,normal,998.0,anjali.kumar957@gmail.com,40.61,medium,5.0,70.77,70.4,59.0,dr..anil.singh97@gmail.com,4.0,50.0,43.0,Dr. Anil Singh,85.0,78.0,41.35,medium,Anjali Kumar,47.0,82.0
94.8,60.0,,14.96,7.0,98.0,6,18.0,0.0,68.62,MECH,26G31B4275,1.8,94.0,103.0,low,999.0,kavya.kumar224@gmail.com,31.38,medium,6.0,66.8,66.8,57.0,prof..priya.sharma54@gmail.com,4.0,60.0,103.0,Prof. Priya Sharma,61.0,53.0,100.0,low,Kavya Kumar,94.0,65.0
60.39,26.0,,42.38,7.0,77.0,6,16.0,0.0,63.46,CIVIL,26G31A4657,11.2,45.0,99.0,low,1000.0,siddharth.rao874@gmail.com,36.54,medium,2.6,74.2,74.2,97.0,prof..priya.sharma78@gmail.com,4.0,53.33,69.0,Prof. Priya Sharma,85.0,49.0,69.7,medium,Siddharth Rao,45.0,63.0
